样点地价,级别,功能分,等级,面积_1,折现年份,设定功能分,贴现系数,等级_1,级别价,距车站距离,级别价评估,区片价评估,测算容积率,用途_E,乡镇名称_E,名称_E,规划用途_E,开发程度_E,规划用途_1_E,开发程度_1_E,分类_E,主要区域_E,DLBM_E,DLMC_E,ZLDWMC_E,BZ_E,用途_1_E,区片_E,容积率_1_E,商服评价_E,市场评价_E,车站评价_E,银行评价_E,文娱评价_E,评估用途_E
228.00,2.18,51.72,2.01,227106.52,8.32,55.40,0.61,2.00,215.00,0.00,215.00,0.00,0.00,3.00,3.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,6.00,6.00,35.00,2.00,2.00,17.00,21.00,2.00,2.00,2.00,2.00,2.00,6.00
141.00,2.18,53.08,2.12,241776.49,8.25,55.10,0.61,2.00,150.00,0.00,330.00,0.00,2.50,3.00,16.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,6.00,6.00,59.00,2.00,2.00,12.00,31.00,7.00,2.00,2.00,7.00,2.00,15.00
165.00,2.18,50.72,2.06,252248.15,8.46,54.50,0.61,2.00,165.00,0.00,380.00,0.00,2.00,3.00,2.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,6.00,6.00,27.00,2.00,2.00,14.00,8.00,7.00,2.00,2.00,9.00,2.00,15.00
244.00,2.18,54.22,2.01,226793.51,8.25,54.90,0.61,2.00,230.00,0.00,230.00,0.00,0.00,3.00,15.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,6.00,6.00,56.00,2.00,2.00,17.00,21.00,2.00,2.00,2.00,2.00,2.00,6.00
182.00,2.18,51.72,2.01,236063.77,8.25,54.90,0.61,2.00,170.00,0.00,170.00,0.00,0.00,3.00,4.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,6.00,6.00,29.00,2.00,2.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,6.00
137.00,2.18,51.72,2.01,241119.92,8.32,55.40,0.61,2.00,140.00,0.00,140.00,0.00,0.00,3.00,7.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,6.00,6.00,30.00,2.00,2.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,6.00
173.00,2.18,51.72,2.01,232529.04,8.32,54.30,0.61,2.00,170.00,0.00,170.00,0.00,1.20,3.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,6.00,6.00,36.00,2.00,2.00,14.00,7.00,2.00,2.00,2.00,2.00,2.00,6.00
260.00,2.46,52.22,2.01,247895.51,8.11,55.00,0.61,2.00,250.00,0.00,335.00,0.00,0.00,3.00,11.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,6.00,6.00,46.00,2.00,2.00,17.00,21.00,2.00,2.00,2.00,2.00,2.00,6.00
439.00,2.50,53.30,2.01,272587.67,8.18,55.30,0.60,2.00,190.00,0.00,190.00,0.00,0.00,3.00,5.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,6.00,6.00,9.00,2.00,2.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,6.00
191.00,2.18,52.22,2.05,224077.42,8.32,55.40,0.61,2.00,180.00,0.00,310.00,0.00,3.00,3.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,6.00,6.00,55.00,2.00,2.00,14.00,23.00,2.00,2.00,2.00,2.00,2.00,8.00
319.00,2.00,72.00,1.00,296974.17,8.53,54.50,0.62,0.28,305.00,0.00,320.00,305.00,0.00,1.00,18.00,6.00,5.00,10.00,5.00,10.00,3.00,4.00,3.00,3.00,65.00,4.00,1.00,6.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
319.00,2.00,100.00,1.00,298916.30,8.53,54.20,0.62,0.28,305.00,0.00,320.00,305.00,0.00,1.00,18.00,2.00,5.00,10.00,5.00,10.00,3.00,4.00,3.00,3.00,65.00,4.00,1.00,6.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
319.00,2.00,72.00,1.00,112940.84,0.00,60.00,1.00,1.00,305.00,0.00,320.00,305.00,0.00,1.00,18.00,6.00,17.00,1.00,17.00,1.00,3.00,4.00,3.00,3.00,62.00,4.00,1.00,6.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
351.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,360.00,0.00,390.00,360.00,0.00,1.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,5.00,5.00,65.00,4.00,1.00,24.00,21.00,2.00,2.00,2.00,2.00,2.00,4.00
329.00,2.00,72.00,1.00,47926.75,0.00,60.00,1.00,1.00,330.00,0.00,320.00,330.00,0.00,1.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,5.00,5.00,65.00,4.00,1.00,11.00,21.00,2.00,2.00,2.00,2.00,2.00,4.00
326.00,1.00,100.00,1.00,98874.19,0.00,60.00,1.00,1.00,330.00,0.00,320.00,330.00,0.00,1.00,18.00,2.00,17.00,14.00,17.00,14.00,3.00,4.00,3.00,3.00,65.00,4.00,1.00,11.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
316.00,3.00,50.00,1.00,142722.62,0.00,50.00,1.00,1.00,300.00,0.00,320.00,300.00,1.00,1.00,18.00,5.00,15.00,14.00,15.00,14.00,1.00,1.00,5.00,5.00,65.00,4.00,1.00,7.00,5.00,2.00,2.00,2.00,2.00,2.00,4.00
326.00,3.00,50.00,1.91,258730.07,8.08,51.90,0.60,2.00,300.00,0.00,320.00,300.00,1.00,1.00,18.00,5.00,5.00,10.00,5.00,10.00,1.00,1.00,5.00,5.00,65.00,4.00,1.00,7.00,5.00,2.00,2.00,2.00,2.00,2.00,4.00
318.00,3.00,50.00,2.00,44410.58,3.00,60.00,0.84,2.00,330.00,0.00,320.00,330.00,0.00,1.00,18.00,4.00,17.00,2.00,17.00,2.00,3.00,4.00,3.00,3.00,65.00,4.00,1.00,11.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
321.00,1.00,60.86,1.00,98874.19,0.00,60.00,1.00,1.00,330.00,0.00,320.00,330.00,0.00,1.00,18.00,2.00,17.00,14.00,17.00,14.00,1.00,1.00,3.00,3.00,65.00,4.00,1.00,11.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
318.00,1.00,100.00,1.00,252623.06,7.98,54.30,0.62,0.28,330.00,0.00,320.00,330.00,0.00,1.00,18.00,2.00,5.00,10.00,5.00,10.00,3.00,4.00,3.00,3.00,65.00,4.00,1.00,11.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
325.00,2.00,86.00,1.00,84596.52,0.00,70.00,1.00,1.00,2050.00,0.00,660.00,0.00,0.00,1.00,18.00,3.00,7.00,14.00,7.00,14.00,3.00,4.00,12.00,12.00,65.00,4.00,4.00,20.00,21.00,7.00,2.00,2.00,2.00,2.00,13.00
287.00,3.00,50.00,1.92,286060.78,8.08,52.00,0.60,2.00,205.00,0.00,245.00,205.00,1.00,1.00,18.00,5.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,65.00,4.00,1.00,4.00,5.00,2.00,2.00,2.00,2.00,2.00,3.00
323.00,2.00,72.00,2.00,49729.83,2.00,60.00,0.89,2.00,305.00,0.00,320.00,305.00,2.50,1.00,18.00,6.00,17.00,11.00,17.00,11.00,3.00,4.00,3.00,3.00,65.00,4.00,1.00,6.00,31.00,2.00,2.00,2.00,2.00,2.00,3.00
319.00,2.00,72.00,1.00,20678.27,0.00,60.00,1.00,1.00,305.00,0.00,320.00,305.00,2.50,1.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,5.00,5.00,65.00,4.00,1.00,6.00,31.00,2.00,2.00,2.00,2.00,2.00,4.00
319.00,1.00,100.00,2.00,60701.19,3.00,60.00,0.84,2.00,330.00,0.00,320.00,330.00,0.00,1.00,18.00,2.00,17.00,2.00,17.00,2.00,3.00,4.00,3.00,3.00,42.00,4.00,1.00,11.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
317.00,3.00,50.00,3.00,47927.21,5.00,60.00,0.74,3.00,290.00,0.00,245.00,290.00,0.00,1.00,18.00,4.00,17.00,13.00,17.00,13.00,3.00,4.00,5.00,5.00,61.00,4.00,1.00,10.00,21.00,2.00,2.00,2.00,2.00,2.00,4.00
329.00,1.00,59.86,2.00,104346.45,2.00,60.00,0.89,2.00,290.00,0.00,245.00,290.00,0.00,1.00,18.00,2.00,17.00,6.00,17.00,6.00,1.00,1.00,3.00,3.00,42.00,4.00,1.00,10.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
317.00,1.00,63.86,3.00,92133.92,5.00,60.00,0.74,3.00,330.00,0.00,320.00,330.00,0.00,1.00,18.00,2.00,17.00,13.00,17.00,13.00,1.00,1.00,3.00,3.00,42.00,4.00,1.00,11.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
329.00,2.00,86.00,2.00,154070.67,3.00,60.00,0.84,2.00,290.00,0.00,245.00,290.00,0.00,1.00,18.00,3.00,17.00,2.00,17.00,2.00,3.00,4.00,3.00,3.00,42.00,4.00,1.00,10.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
317.00,2.00,86.00,1.00,263234.92,7.94,54.10,0.62,0.28,290.00,0.00,245.00,290.00,0.00,1.00,18.00,3.00,5.00,10.00,5.00,10.00,3.00,4.00,3.00,3.00,42.00,4.00,1.00,10.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
317.00,2.00,86.00,4.00,57666.57,8.00,80.00,0.62,4.00,290.00,0.00,245.00,290.00,0.00,1.00,18.00,3.00,23.00,5.00,23.00,5.00,3.00,4.00,5.00,5.00,23.00,4.00,1.00,10.00,21.00,2.00,2.00,2.00,2.00,2.00,4.00
321.00,3.00,100.00,2.00,755560.56,0.00,50.00,1.00,2.00,290.00,0.00,245.00,290.00,0.00,1.00,18.00,2.00,4.00,14.00,4.00,14.00,3.00,4.00,5.00,5.00,42.00,4.00,1.00,10.00,21.00,2.00,2.00,2.00,2.00,2.00,4.00
321.00,1.00,54.86,4.00,108703.53,0.00,100.00,1.00,4.00,290.00,0.00,245.00,290.00,0.00,1.00,18.00,2.00,13.00,14.00,13.00,14.00,1.00,1.00,3.00,3.00,42.00,4.00,1.00,10.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
317.00,3.00,57.72,4.00,108703.53,0.00,100.00,1.00,4.00,290.00,0.00,245.00,290.00,0.00,1.00,18.00,2.00,13.00,14.00,13.00,14.00,1.00,1.00,3.00,3.00,42.00,4.00,1.00,10.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
317.00,3.00,57.94,5.00,89825.98,2.00,100.00,0.89,5.00,290.00,0.00,245.00,290.00,0.00,1.00,18.00,2.00,13.00,6.00,13.00,6.00,1.00,1.00,3.00,3.00,42.00,4.00,1.00,10.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
310.00,1.00,80.72,2.01,284745.30,8.01,54.80,0.62,2.00,185.00,0.00,190.00,185.00,0.00,1.00,18.00,2.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,22.00,4.00,1.00,5.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
317.00,2.33,100.00,5.00,169014.13,15.00,40.00,0.41,5.00,290.00,0.00,245.00,290.00,0.00,1.00,18.00,1.00,1.00,3.00,1.00,3.00,3.00,4.00,3.00,3.00,22.00,4.00,1.00,10.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
274.00,1.00,50.00,1.00,131559.59,0.00,60.00,1.00,1.00,250.00,0.00,245.00,250.00,0.00,1.00,18.00,2.00,17.00,14.00,17.00,14.00,2.00,2.00,3.00,3.00,58.00,4.00,1.00,2.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
274.00,1.00,50.00,2.00,472445.51,8.56,53.40,0.62,2.00,250.00,0.00,245.00,250.00,0.00,1.00,18.00,2.00,5.00,10.00,5.00,10.00,2.00,2.00,3.00,3.00,58.00,4.00,1.00,2.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
274.00,1.00,50.00,1.00,131559.59,0.00,60.00,1.00,1.00,320.00,0.00,320.00,320.00,0.00,1.00,18.00,2.00,17.00,14.00,17.00,14.00,2.00,2.00,5.00,5.00,58.00,4.00,1.00,3.00,21.00,2.00,2.00,2.00,2.00,2.00,4.00
281.00,1.00,100.00,3.00,103742.80,5.00,60.00,0.74,3.00,250.00,0.00,245.00,250.00,0.00,1.00,18.00,2.00,17.00,13.00,17.00,13.00,3.00,4.00,3.00,3.00,58.00,4.00,1.00,2.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
281.00,1.00,56.36,0.00,151036.03,8.00,60.00,0.62,0.00,250.00,0.00,245.00,250.00,0.00,1.00,18.00,2.00,17.00,5.00,17.00,5.00,1.00,1.00,3.00,3.00,58.00,4.00,1.00,2.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
265.00,1.00,66.58,1.99,298998.48,8.01,54.50,0.62,2.00,250.00,0.00,245.00,250.00,0.00,1.00,18.00,2.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,58.00,4.00,1.00,2.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
281.00,1.00,50.00,2.00,288921.84,8.01,54.70,0.62,2.00,320.00,0.00,320.00,320.00,0.00,1.00,18.00,2.00,5.00,10.00,5.00,10.00,2.00,2.00,3.00,3.00,58.00,4.00,1.00,3.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
281.00,1.00,50.00,5.00,242417.32,0.00,100.00,1.00,5.00,320.00,0.00,320.00,320.00,0.00,1.00,18.00,2.00,3.00,14.00,3.00,14.00,2.00,2.00,3.00,3.00,58.00,4.00,1.00,3.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
265.00,1.00,50.00,5.00,242417.32,0.00,100.00,1.00,5.00,250.00,0.00,245.00,250.00,0.00,1.00,18.00,2.00,3.00,14.00,3.00,14.00,2.00,2.00,3.00,3.00,58.00,4.00,1.00,2.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
281.00,1.00,50.00,5.00,415426.46,3.00,100.00,0.84,5.00,250.00,0.00,245.00,250.00,0.00,1.00,18.00,2.00,3.00,2.00,3.00,2.00,2.00,2.00,3.00,3.00,58.00,4.00,1.00,2.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
265.00,1.00,50.00,5.00,415426.46,3.00,100.00,0.84,5.00,250.00,0.00,245.00,250.00,0.00,1.00,18.00,2.00,3.00,2.00,3.00,2.00,2.00,2.00,3.00,3.00,16.00,4.00,1.00,2.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
254.00,1.00,50.00,4.00,109379.26,0.00,100.00,1.00,4.00,180.00,0.00,190.00,180.00,0.00,1.00,18.00,2.00,21.00,14.00,21.00,14.00,2.00,2.00,3.00,3.00,15.00,4.00,1.00,1.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
266.00,2.17,53.72,2.05,284697.85,8.08,62.30,0.62,2.00,0.00,0.00,0.00,0.00,0.00,1.00,18.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,17.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
314.00,2.22,72.36,5.00,189078.34,15.00,40.00,0.41,5.00,0.00,0.00,0.00,0.00,0.00,1.00,18.00,1.00,1.00,3.00,1.00,3.00,1.00,1.00,3.00,3.00,54.00,4.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
310.00,2.00,86.00,2.00,293807.85,8.15,54.30,0.62,2.00,290.00,0.00,245.00,290.00,4.00,1.00,18.00,3.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,54.00,4.00,1.00,10.00,26.00,2.00,2.00,2.00,2.00,2.00,3.00
324.00,2.00,86.00,5.00,217786.47,8.00,80.00,0.62,5.00,400.00,3250.00,780.00,850.00,4.00,1.00,18.00,3.00,9.00,5.00,9.00,5.00,1.00,1.00,9.00,9.00,54.00,2.00,2.00,12.00,26.00,4.00,3.00,4.00,8.00,4.00,15.00
324.00,2.00,86.00,3.00,214321.80,2.00,80.00,0.89,3.00,1150.00,3000.00,1060.00,1150.00,0.00,1.00,18.00,3.00,9.00,6.00,9.00,6.00,1.00,1.00,12.00,12.00,54.00,4.00,4.00,8.00,21.00,6.00,4.00,6.00,6.00,2.00,13.00
322.00,2.00,86.00,4.00,176939.38,0.00,90.00,1.00,4.00,0.00,2550.00,1190.00,1143.00,0.00,1.00,18.00,3.00,10.00,14.00,10.00,14.00,3.00,4.00,5.00,5.00,54.00,2.00,1.00,9.00,21.00,4.00,3.00,4.00,8.00,5.00,4.00
317.00,2.00,86.00,2.00,156316.08,3.00,70.00,0.84,2.00,315.00,0.00,320.00,315.00,2.00,1.00,18.00,3.00,17.00,12.00,17.00,12.00,3.00,4.00,3.00,3.00,63.00,4.00,1.00,16.00,18.00,2.00,2.00,2.00,2.00,2.00,3.00
219.00,2.50,52.08,2.02,266617.05,8.18,54.50,0.61,2.00,130.00,0.00,320.00,0.00,0.50,1.00,14.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,24.00,2.00,1.00,12.00,9.00,6.00,2.00,2.00,6.00,2.00,15.00
219.00,2.50,53.08,2.02,262217.84,8.25,54.70,0.61,2.00,130.00,0.00,320.00,0.00,0.00,1.00,14.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,24.00,2.00,1.00,12.00,21.00,5.00,2.00,2.00,8.00,2.00,3.00
220.00,2.18,52.72,2.02,243429.69,8.25,55.00,0.61,2.00,130.00,0.00,320.00,0.00,1.00,1.00,14.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,51.00,2.00,1.00,12.00,10.00,8.00,2.00,2.00,9.00,2.00,15.00
203.00,2.18,53.72,2.01,252909.70,8.25,54.40,0.61,2.00,0.00,0.00,0.00,0.00,0.00,1.00,14.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,6.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
200.00,2.18,53.72,2.01,256085.02,8.25,54.50,0.61,2.00,0.00,0.00,0.00,0.00,0.00,1.00,14.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,6.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
193.00,2.18,53.08,1.99,252506.99,8.25,54.70,0.61,2.00,0.00,0.00,0.00,0.00,0.00,1.00,14.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,4.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
193.00,2.18,54.22,2.01,242637.22,8.18,54.20,0.61,2.00,0.00,0.00,0.00,0.00,0.00,1.00,14.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,50.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
180.00,2.17,51.72,2.03,266922.54,8.08,62.40,0.62,2.00,0.00,0.00,0.00,0.00,0.00,1.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,2.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
180.00,2.17,51.72,2.03,278355.41,8.08,62.40,0.62,2.00,0.00,0.00,0.00,0.00,0.00,1.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,2.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
180.00,2.18,51.72,2.01,256192.04,8.39,54.70,0.61,2.00,0.00,0.00,0.00,0.00,0.00,1.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,2.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
180.00,2.17,51.72,2.05,267643.71,8.15,63.00,0.62,2.00,0.00,0.00,0.00,0.00,0.00,1.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,2.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
177.00,2.17,51.72,2.05,284971.25,8.15,63.00,0.62,2.00,0.00,0.00,0.00,0.00,0.00,1.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,2.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
177.00,2.17,52.22,2.03,279039.29,8.08,62.50,0.62,2.00,0.00,0.00,0.00,0.00,0.00,1.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,55.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
177.00,2.18,51.72,2.01,278219.49,8.39,54.30,0.60,2.00,0.00,0.00,0.00,0.00,0.00,1.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,2.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
183.00,2.18,51.22,2.06,263992.99,8.25,55.20,0.61,2.00,130.00,0.00,370.00,0.00,2.40,1.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,55.00,2.00,1.00,12.00,20.00,7.00,2.00,2.00,9.00,2.00,15.00
187.00,2.18,52.22,2.01,234972.37,8.25,54.10,0.61,2.00,175.00,0.00,310.00,0.00,1.20,1.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,55.00,2.00,1.00,14.00,6.00,2.00,2.00,2.00,2.00,2.00,7.00
220.00,2.17,52.72,2.06,246468.55,8.15,54.90,0.62,2.00,130.00,0.00,320.00,0.00,2.00,1.00,14.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,51.00,2.00,1.00,12.00,18.00,8.00,2.00,2.00,7.00,2.00,15.00
182.00,2.18,52.22,2.01,235186.01,8.32,55.20,0.61,2.00,130.00,0.00,130.00,0.00,0.00,1.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,43.00,2.00,1.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
282.00,2.17,51.72,2.05,289281.97,8.15,62.80,0.62,2.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,18.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
282.00,2.17,51.72,2.05,273596.86,8.15,62.70,0.62,2.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,18.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
179.00,2.18,51.72,2.01,239045.33,8.32,55.20,0.61,2.00,120.00,0.00,120.00,0.00,0.00,1.00,3.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,35.00,2.00,1.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
179.00,2.17,51.72,2.01,241368.56,8.15,55.40,0.62,2.00,160.00,0.00,160.00,0.00,0.00,1.00,3.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,35.00,2.00,1.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
183.00,2.17,51.72,2.01,241368.56,8.15,55.40,0.62,2.00,160.00,0.00,160.00,0.00,0.00,1.00,3.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,35.00,2.00,1.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
179.00,2.18,51.72,2.01,258097.13,8.25,55.10,0.61,2.00,120.00,0.00,120.00,0.00,0.00,1.00,3.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,35.00,2.00,1.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
198.00,2.18,54.22,2.01,240790.31,8.32,55.00,0.61,2.00,0.00,0.00,0.00,0.00,0.00,1.00,15.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,56.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
208.00,2.18,54.22,2.01,224882.48,8.32,55.10,0.61,2.00,165.00,0.00,165.00,0.00,0.00,1.00,15.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,56.00,2.00,1.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
223.00,2.18,54.22,2.01,230044.28,8.18,54.40,0.61,2.00,225.00,0.00,225.00,0.00,0.00,1.00,15.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,56.00,2.00,1.00,17.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
208.00,2.18,54.22,2.01,237961.63,8.18,54.40,0.61,2.00,145.00,0.00,145.00,0.00,0.00,1.00,15.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,56.00,2.00,1.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
198.00,2.18,53.72,2.01,242749.42,8.32,55.30,0.61,2.00,145.00,0.00,145.00,0.00,0.00,1.00,15.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,26.00,2.00,1.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
224.00,2.18,53.72,2.01,276561.40,8.25,54.80,0.61,2.00,0.00,0.00,0.00,0.00,0.00,1.00,15.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,26.00,2.00,1.00,9.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
258.00,2.20,50.86,5.00,215683.40,0.00,100.00,1.00,5.00,175.00,0.00,175.00,0.00,0.00,1.00,9.00,1.00,3.00,4.00,3.00,4.00,1.00,1.00,3.00,3.00,37.00,2.00,1.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
258.00,2.20,50.00,5.00,215683.40,0.00,100.00,1.00,5.00,135.00,0.00,135.00,0.00,0.00,1.00,9.00,1.00,3.00,4.00,3.00,4.00,2.00,2.00,3.00,3.00,37.00,2.00,1.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
258.00,2.51,50.00,5.00,141881.58,0.00,100.00,1.00,5.00,135.00,0.00,135.00,0.00,0.00,1.00,9.00,1.00,3.00,9.00,3.00,9.00,2.00,2.00,3.00,3.00,37.00,2.00,1.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
258.00,2.49,50.00,2.00,268544.26,8.18,54.90,0.61,2.00,135.00,0.00,135.00,0.00,0.00,1.00,9.00,1.00,5.00,10.00,5.00,10.00,2.00,2.00,3.00,3.00,37.00,2.00,1.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
256.00,2.17,50.00,2.00,259216.94,8.15,55.30,0.62,2.00,135.00,0.00,135.00,0.00,0.00,1.00,9.00,1.00,5.00,10.00,5.00,10.00,2.00,2.00,3.00,3.00,37.00,2.00,1.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,3.00
191.00,2.18,52.08,2.10,251047.11,8.25,54.50,0.61,2.00,135.00,0.00,330.00,0.00,2.50,1.00,16.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,49.00,2.00,1.00,12.00,31.00,8.00,2.00,2.00,7.00,2.00,15.00
197.00,2.17,52.72,2.12,251855.20,8.15,54.80,0.62,2.00,180.00,0.00,630.00,0.00,2.50,1.00,16.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,3.00,3.00,59.00,2.00,1.00,14.00,31.00,7.00,2.00,2.00,7.00,2.00,15.00
